Date,Month,Day,Year,WeekDay,Count,Institute,Program,Booking Event Type,financialYear
11/10/13,11,10,2013,Sunday,6,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,6,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,2,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,2,"U of MD, University College",Undergraduate Programs,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, Baltimore",PharmD in Pharmacy,Academic Event,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, University College",Graduate Programs,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,2,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, College Park",B.A. in Criminology & Criminal Justice,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,2,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,3,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/10/13,11,10,2013,Sunday,5,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,5,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, College Park",Master of Business & Management: Marketing,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, Baltimore County",B.A. in Social Work,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,2,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,3,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,2,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,Towson University,B.S. in Elementary & Special Education,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,2,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,2,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,2,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,8,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,3,"U of MD, University College",Graduate Programs,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/11/13,11,11,2013,Monday,3,"U of MD, University College",Undergraduate Programs,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,Salisbury University,B.S. in Exercise Science,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,Salisbury University,B.S. in Exercise Science,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,5,"U of MD, Baltimore County",B.A. in Social Work,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,4,"U of MD, Baltimore County",M.P.S. in Cybersecurity,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,4,"U of MD, Baltimore County",M.P.S. in Cybersecurity,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,6,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,6,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,4,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,4,"U of MD, College Park",M.S. in Business & Management (Accounting),Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,4,"U of MD, College Park",M.S. in Business & Management (Accounting),Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,3,"U of MD, Baltimore County",B.A. in Social Work,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,3,"U of MD, Baltimore County",B.A. in Social Work,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, Baltimore County",M.P.S. in Geographic Information Systems,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,6,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,4,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/12/13,11,12,2013,Tuesday,2,"U of MD, College Park",Master of Business & Management: Marketing,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,6,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,4,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,2,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,6,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,3,"U of MD, University College",Graduate Programs,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,2,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,2,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,3,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,2,"U of MD, Baltimore County",M.P.S. in Cybersecurity,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,4,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,6,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,6,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,5,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,6,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,6,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/13/13,11,13,2013,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,4,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,3,"U of MD, Baltimore County",M.P.S. in Cybersecurity,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,3,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,5,"U of MD, Baltimore",PharmD in Pharmacy,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,6,"U of MD, College Park",Master of Business Administration (MBA),Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,3,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,4,"U of MD, College Park",Master of Business & Management: Marketing,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,2,"U of MD, Baltimore County",M.P.S. in Geographic Information Systems,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,4,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,4,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
11/14/13,11,14,2013,Thursday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2014
